id,name,host_id,host_name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,beds,price,minimum_nights,number_of_reviews,review_scores_rating,reviews_per_month
915152518382882111,Home in Sumida City · ★5.0 · 4 bedrooms · 7 beds · 1 bath,520333280,Yuka,Sumida Ku,35.71367421834957,139.82166613319654,Entire home,Entire home/apt,12,7,58036.0,2,11,5.0,2.43
915228121162541263,Rental unit in Toshima City · ★4.36 · 1 bedroom · 2 beds · 1 private bath,520363715,喜子,Toshima Ku,35.73945,139.72893,Private room in rental unit,Private room,3,2,12854.0,1,14,4.36,2.25
914001948186290663,Rental unit in Toshima City · ★4.71 · 1 bedroom · 1 bed · 1 bath,93120690,Atsunobu,Toshima Ku,35.7300159,139.7271834,Entire rental unit,Entire home/apt,3,1,12000.0,1,13,4.71,2.09
914040084947990824,Rental unit in Toshima City · ★4.55 · Studio · 1 bed · 1 bath,520087321,ガーデン,Toshima Ku,35.73088,139.72755,Entire rental unit,Entire home/apt,2,1,11083.0,2,10,4.55,1.74
914041394601785824,Rental unit in Toshima City · ★4.63 · Studio · 1 bed · 1 bath,520087321,ガーデン,Toshima Ku,35.72913,139.7276,Entire rental unit,Entire home/apt,2,1,11273.0,2,8,4.63,1.46
914042360108326299,Rental unit in Toshima City · ★4.40 · Studio · 1 bed · 1 bath,520087321,ガーデン,Toshima Ku,35.72923906465472,139.72826286446235,Entire rental unit,Entire home/apt,2,1,11273.0,2,10,4.4,1.91
915528151021700798,Rental unit in Toshima City · ★4.18 · 1 bedroom · 2 beds · 1 private bath,520428738,喜子,Toshima Ku,35.738595455683885,139.72936999050373,Private room in rental unit,Private room,4,2,15686.0,1,11,4.18,1.77
914052896982301905,Rental unit in Shibuya City · ★4.20 · 1 bedroom · 1 bed · 1 bath,518297096,Keigo,Shibuya Ku,35.688274802924305,139.68188203552188,Entire rental unit,Entire home/apt,3,1,19171.0,2,10,4.2,2.22
914059347100196031,Rental unit in Taito City · ★4.90 · 2 bedrooms · 3 beds · 1 bath,292115979,一遊,Taito Ku,35.7077128,139.7900519,Entire rental unit,Entire home/apt,4,3,29143.0,2,10,4.9,2.19
914065787829724947,Rental unit in Taito City · 2 bedrooms · 3 beds · 1 bath,292115979,一遊,Taito Ku,35.7077128,139.7900519,Entire rental unit,Entire home/apt,4,3,27143.0,2,2,5.0,1.82
914137661414731965,Rental unit in Taito City · ★4.57 · 2 bedrooms · 3 beds · 1 bath,520104934,英次,Taito Ku,35.72293011310836,139.77612602075348,Entire rental unit,Entire home/apt,8,3,47343.0,1,14,4.57,2.68
915588069663839851,Rental unit in Shinjuku City · ★4.88 · 1 bedroom · 1 bed · 1 bath,214640453,Hanako,Shinjuku Ku,35.70072,139.70949,Entire rental unit,Entire home/apt,4,1,29750.0,5,8,4.88,1.46
915617366481741422,Rental unit in Shinjuku City · 2 bedrooms · 6 beds · 1 bath,75325275,Oda,Shinjuku Ku,35.7015487,139.6937106,Entire rental unit,Entire home/apt,12,6,68375.375,30,0,4.73,1.23
914179802081975911,Rental unit in Toshima City · ★5.0 · 1 bedroom · 1 bath,93120690,Atsunobu,Toshima Ku,35.7300159,139.7271834,Entire rental unit,Entire home/apt,3,2,12000.0,1,5,5.0,0.91
914232210970757076,Rental unit in Taito City · ★4.83 · 2 bedrooms · 2 beds · 1 bath,256531617,Amazing,Taito Ku,35.72360259989222,139.77833829607735,Entire rental unit,Entire home/apt,4,2,23186.0,3,23,4.83,3.9
914257658677337354,Condo in Katsushika City · ★4.20 · 1 bedroom · 2 beds · 1 bath,238189788,Sc Group,Katsushika Ku,35.7625769,139.8517072,Entire condo,Entire home/apt,3,2,6620.0,1,5,4.2,0.88
914259750826125111,Condo in Katsushika City · ★4.50 · 1 bedroom · 2 beds · 1 bath,238189788,Sc Group,Katsushika Ku,35.7625769,139.8517072,Entire condo,Entire home/apt,3,2,6620.0,1,4,4.5,0.74
914371051847407230,Rental unit in Shibuya City · ★3.75 · 1 bedroom · 1 bed · 1 bath,517316094,Anna,Shibuya Ku,35.68816,139.68217,Entire rental unit,Entire home/apt,4,1,30286.0,3,4,3.75,1.22
914389248448303075,Rental unit in Shinjuku City · ★4.75 · 1 bedroom · 1 bed · 1 bath,517316094,Anna,Shinjuku Ku,35.71486182243742,139.70113752951642,Entire rental unit,Entire home/apt,2,1,33514.0,3,4,4.75,0.73
914399715717964514,Rental unit in Toshima City · ★4.0 · 1 bedroom · 1 bed · 1 bath,517316094,Anna,Toshima Ku,35.73515,139.71073,Entire rental unit,Entire home/apt,4,1,26666.0,3,2,4.0,0.39
914402641780727501,Rental unit in Toshima City · ★4.67 · 1 bedroom · 1 bed · 1 bath,517316094,Anna,Toshima Ku,35.73489,139.70628,Entire rental unit,Entire home/apt,3,1,27733.0,3,6,4.67,0.98
919788989720134863,Rental unit in Taito City · ★4.89 · 1 bedroom · 1 bed · 1 bath,292115979,一遊,Taito Ku,35.7077128,139.7900519,Entire rental unit,Entire home/apt,2,1,20000.0,2,9,4.89,2.09
919791369840484752,Home in Taito City · ★3.50 · 3 bedrooms · 3 beds · 1 bath,112031940,Trip,Taito Ku,35.70338,139.77895,Entire home,Entire home/apt,8,3,42857.0,1,4,3.5,0.82
919791783467544914,Home in Shinjuku City · ★4.87 · 4 bedrooms · 8 beds · 1.5 baths,503353324,Ai,Shinjuku Ku,35.69718,139.73806,Entire home,Entire home/apt,16,8,68375.375,1,23,4.87,4.29
915625486306707801,Home in Shinjuku City · 3 bedrooms · 10 beds · 1 bath,75325275,Oda,Shinjuku Ku,35.7063698399372,139.72261489140166,Entire home,Entire home/apt,15,10,68375.375,30,1,5.0,0.43
915661265870543028,Rental unit in Shinjuku City · 2 bedrooms · 8 beds · 1 bath,75325275,Oda,Shinjuku Ku,35.69421347994907,139.7205351932541,Entire rental unit,Entire home/apt,12,8,50000.0,30,0,4.73,1.23
915704275418365391,Rental unit in Toshima City · ★5.0 · 1 bedroom · 4 beds · 1 bath,520457382,Koji,Toshima Ku,35.720939443606206,139.72234367007866,Entire rental unit,Entire home/apt,8,4,50143.0,1,13,5.0,2.57
915740191586829506,Rental unit in Shibuya City · ★5.0 · 1 bedroom · 3 beds · 1 bath,34155786,Ij,Shibuya Ku,35.65704,139.6927,Entire rental unit,Entire home/apt,6,3,67383.0,2,17,5.0,3.09
915797535820097215,Rental unit in Nakano City · ★4.22 · 1 bedroom · 1 bed · 1 bath,517316094,Anna,Shibuya Ku,35.69005751246445,139.68213125738723,Entire rental unit,Entire home/apt,3,1,30371.0,3,9,4.22,1.73
915997277623055743,Rental unit in Shinjuku City · ★4.54 · 2 bedrooms · 2 beds · 1 bath,247326938,Pqd,Shinjuku Ku,35.688750709355176,139.72579691103107,Entire rental unit,Entire home/apt,7,2,54914.0,1,13,4.54,2.28
916122344803404111,Rental unit in Kita City · ★4.95 · 4 bedrooms · 5 beds · 2 baths,503351708,Changcheng,Kita Ku,35.7416864,139.7478593,Entire rental unit,Entire home/apt,8,5,34731.0,1,20,4.95,3.37
919801320385126890,Hotel in Shinjuku City · 1 bedroom · 1 bed · 1 bath,476314475,Evirth,Shinjuku Ku,35.6946369,139.7030838,Room in hotel,Private room,2,1,18000.0,1,0,4.73,1.23
919803318330450323,Hotel in Shinjuku City · 1 bedroom · 1 bed · 1 bath,476314475,Evirth,Shinjuku Ku,35.6946369,139.7030838,Room in hotel,Private room,2,1,18429.0,1,0,4.73,1.23
919807776194917428,Rental unit in Taito City · ★4.89 · 1 bedroom · 1 bed · 1 bath,292115979,一遊,Taito Ku,35.7077128,139.7900519,Entire rental unit,Entire home/apt,2,1,12270.0,2,9,4.89,1.93
919856433504702609,Boutique hotel in Chuo City · 1 bedroom · 1 private bath,169464874,Etao,Chuo Ku,35.686065369474015,139.78459244388355,Room in boutique hotel,Private room,2,1,28814.0,3,0,4.76,1.01
916165295484780796,Rental unit in Toshima City · ★4.67 · 2 bedrooms · 2 beds · 1 bath,219636782,Yuka,Toshima Ku,35.73744898243142,139.71345795505331,Entire rental unit,Entire home/apt,4,2,36571.0,4,8,4.67,1.61
916811781610363681,Rental unit in Shinjuku City · 1 bedroom · 1 bed · 1 bath,517637168,Yash Kumar,Shinjuku Ku,35.69738691632332,139.71785042338124,Entire rental unit,Entire home/apt,2,1,17480.0,14,0,4.73,1.23
916923782957248249,Rental unit in Shinjuku City · 1 bedroom · 1 bed · 1 bath,301186373,Phila,Shinjuku Ku,35.70143060374345,139.69559133092105,Entire rental unit,Entire home/apt,2,1,10000.0,1,0,4.73,1.23
919884086745990589,Rental unit in Sumida City · ★4.91 · 1 bedroom · 2 beds · 1 bath,83997088,Miki,Sumida Ku,35.71728,139.80834,Entire rental unit,Entire home/apt,4,2,11486.0,2,32,4.91,5.42
919939736410821202,Rental unit in Sumida City · ★4.46 · 1 bedroom · 2 beds · 1 bath,250027746,Nestay,Sumida Ku,35.69190984075377,139.80094559979815,Entire rental unit,Entire home/apt,3,2,17923.0,1,12,4.46,2.26
916935117377071585,Rental unit in Taito City · ★4.79 · 2 bedrooms · 2 beds · 1 bath,256531617,Amazing,Taito Ku,35.7255,139.77716,Entire rental unit,Entire home/apt,4,2,20371.0,3,24,4.79,3.85
916991657427861412,Rental unit in Itabashi City · ★4.82 · 3 bedrooms · 5 beds · 1 bath,287960657,新井,Itabashi Ku,35.748525132596384,139.70758586194373,Entire rental unit,Entire home/apt,9,5,31857.0,1,11,4.82,2.04
917014006911839438,Rental unit in Shibuya City · ★4.92 · 1 bedroom · 2 beds · 1 bath,499290035,Reina,Shibuya Ku,35.66330049800063,139.68818181695647,Entire rental unit,Entire home/apt,4,2,29857.0,2,12,4.92,1.95
917046059052143301,Hotel in Katsushika City · 1 bedroom · 2 beds · 1 private bath,382078501,Kiki1,Katsushika Ku,35.73695990706476,139.8473882,Room in hotel,Private room,3,2,24429.0,1,2,5.0,0.36
917052902897224123,Hotel in Katsushika City · ★4.67 · 1 bedroom · 2 beds · 1 private bath,382078501,Kiki1,Katsushika Ku,35.73692071803742,139.84739356441804,Room in hotel,Private room,3,2,24429.0,1,3,4.67,0.5
917058613349503935,Hotel in Katsushika City · 1 bedroom · 2 beds · 1 private bath,382078501,Kiki1,Katsushika Ku,35.736933781048684,139.8474042932541,Room in hotel,Private room,3,2,23286.0,1,2,4.5,0.5
919971328292557755,Rental unit in Itabashi City · ★5.0 · 1 bedroom · 1 bed · 1 bath,371347477,Hiroko,Itabashi Ku,35.74912174102579,139.7048533417467,Entire rental unit,Entire home/apt,4,1,11567.0,2,15,5.0,2.74
919999629693147728,Rental unit in Taito City · ★4.82 · 1 bedroom · 1 bed · 1 bath,292115979,一遊,Taito Ku,35.7077128,139.7900519,Entire rental unit,Entire home/apt,2,1,13714.0,2,11,4.82,3.37
920040051014996191,Condo in Shinjuku City · ★4.73 · 1 bedroom · 2 beds · 1 bath,42244167,Hiro,Shinjuku Ku,35.69813,139.73488,Entire condo,Entire home/apt,3,2,24000.0,1,30,4.73,5.14
920156731000636487,Home in Kita City · ★4.75 · 1 bedroom · 2 beds · 1.5 baths,421058804,Xinyuan,Kita Ku,35.7473,139.7454,Private room in home,Private room,2,2,14969.0,1,4,4.75,0.66
917091953601412305,Home in Toshima City · ★4.0 · 3 bedrooms · 4 beds · 2 baths,360979848,淳,Toshima Ku,35.72786587544306,139.72433671989577,Private room in home,Private room,7,4,45000.0,1,4,4.0,1.18
920172581901114718,Home in Sumida City · ★4.81 · 2 bedrooms · 2 beds · 1 bath,520292707,Fun,Sumida Ku,35.70830498327645,139.80788607357644,Entire home,Entire home/apt,5,2,37302.0,2,16,4.81,3.12
917123598555350146,Rental unit in Shinjuku City · ★4.56 · 1 bedroom · 2 beds · 1 bath,517818337,Netexboom Japan,Shinjuku Ku,35.70345575747553,139.70119264140646,Entire rental unit,Entire home/apt,6,2,58128.0,1,9,4.56,1.66
920543214146375564,Rental unit in Sumida City · ★4.88 · 1 bedroom · 3 beds · 1 bath,521130850,Hostel Inn Tokyo Asakusa East,Sumida Ku,35.7065431,139.8016386,Entire rental unit,Entire home/apt,3,3,20200.0,1,16,4.88,3.16
920630614331251014,Rental unit in Sumida City · ★5.0 · 1 bedroom · 2 beds · 1 bath,521130850,Hostel Inn Tokyo Asakusa East,Sumida Ku,35.70598908383762,139.8038555117756,Entire rental unit,Entire home/apt,3,2,17314.0,1,12,5.0,2.77
920632248262296852,Rental unit in Sumida City · ★4.84 · 1 bedroom · 3 beds · 1 bath,521130850,Hostel Inn Tokyo Asakusa East,Sumida Ku,35.705995,139.8038717,Entire rental unit,Entire home/apt,3,3,16643.0,1,19,4.84,3.58
920637319601345948,Rental unit in Sumida City · ★4.56 · 1 bedroom · 3 beds · 1 bath,521130850,Hostel Inn Tokyo Asakusa East,Sumida Ku,35.70599736446866,139.80384487790982,Entire rental unit,Entire home/apt,3,3,19414.0,1,9,4.56,1.79
920639744588060907,Rental unit in Sumida City · ★4.89 · 1 bedroom · 3 beds · 1 bath,521130850,Hostel Inn Tokyo Asakusa East,Sumida Ku,35.705995,139.8038717,Entire rental unit,Entire home/apt,3,3,18771.0,1,9,4.89,1.64
920643887766792607,Rental unit in Sumida City · ★4.85 · 1 bedroom · 2 beds · 1 bath,521130850,Hostel Inn Tokyo Asakusa East,Sumida Ku,35.705995,139.8038717,Entire rental unit,Entire home/apt,3,2,21000.0,1,20,4.85,3.64
917145008276503955,Home in Minato City · ★4.80 · 2 bedrooms · 6 beds · 1 bath,318235422,Voyan,Minato Ku,35.667386483926755,139.7473012704012,Entire home,Entire home/apt,6,6,68375.375,2,10,4.8,1.74
920645577583093535,Home in Ota City · 2 bedrooms · 5 beds · 1 bath,521697712,House,Ota Ku,35.55568,139.72541,Entire home,Entire home/apt,10,5,33800.0,2,0,4.775,1.43
920649393362209220,Rental unit in Sumida City · ★5.0 · 1 bedroom · 3 beds · 1 bath,521130850,Hostel Inn Tokyo Asakusa East,Sumida Ku,35.705995,139.8038717,Entire rental unit,Entire home/apt,3,3,17714.0,1,15,5.0,2.73
920654446032827252,Rental unit in Sumida City · ★4.75 · 1 bedroom · 3 beds · 1 bath,521130850,Hostel Inn Tokyo Asakusa East,Sumida Ku,35.705995,139.8038717,Entire rental unit,Entire home/apt,3,3,15900.0,1,8,4.75,1.75
920655759523919442,Rental unit in Sumida City · ★4.75 · 1 bedroom · 3 beds · 1 bath,521130850,Hostel Inn Tokyo Asakusa East,Sumida Ku,35.705995,139.8038717,Entire rental unit,Entire home/apt,3,3,19143.0,1,12,4.75,2.43
920657029644829448,Rental unit in Sumida City · ★4.91 · 1 bedroom · 3 beds · 1 bath,521130850,Hostel Inn Tokyo Asakusa East,Sumida Ku,35.705995,139.8038717,Entire rental unit,Entire home/apt,3,3,18929.0,1,21,4.91,5.89
920659375030617095,Rental unit in Sumida City · ★5.0 · 1 bedroom · 3 beds · 1 bath,521130850,Hostel Inn Tokyo Asakusa East,Sumida Ku,35.705995,139.8038717,Entire rental unit,Entire home/apt,3,3,17786.0,1,11,5.0,2.17
920661376242107400,Rental unit in Sumida City · ★4.82 · 1 bedroom · 2 beds · 1 bath,521130850,Hostel Inn Tokyo Asakusa East,Sumida Ku,35.705995,139.8038717,Entire rental unit,Entire home/apt,3,2,17357.0,1,10,4.82,2.17
920662508650628168,Rental unit in Sumida City · ★4.75 · 1 bedroom · 3 beds · 1 bath,521130850,Hostel Inn Tokyo Asakusa East,Sumida Ku,35.705995,139.8038717,Entire rental unit,Entire home/apt,3,3,19357.0,1,12,4.75,2.37
920663812280642977,Rental unit in Sumida City · ★4.77 · 1 bedroom · 3 beds · 1 bath,521130850,Hostel Inn Tokyo Asakusa East,Sumida Ku,35.705995,139.8038717,Entire rental unit,Entire home/apt,3,3,19214.0,1,13,4.77,2.57
920664867366989256,Rental unit in Sumida City · ★5.0 · 1 bedroom · 3 beds · 1 bath,521130850,Hostel Inn Tokyo Asakusa East,Sumida Ku,35.705995,139.8038717,Entire rental unit,Entire home/apt,3,3,19829.0,1,9,5.0,1.78
920665935654821281,Rental unit in Sumida City · ★4.57 · 1 bedroom · 3 beds · 1 bath,521130850,Hostel Inn Tokyo Asakusa East,Sumida Ku,35.705995,139.8038717,Entire rental unit,Entire home/apt,3,3,17643.0,1,14,4.57,3.62
920667112349413833,Rental unit in Sumida City · ★4.82 · 1 bedroom · 2 beds · 1 bath,521130850,Hostel Inn Tokyo Asakusa East,Sumida Ku,35.705995,139.8038717,Entire rental unit,Entire home/apt,3,2,18286.0,1,10,4.82,2.19
920670325415056282,Rental unit in Sumida City · ★5.0 · 1 bedroom · 3 beds · 1 bath,521130850,Hostel Inn Tokyo Asakusa East,Sumida Ku,35.705995,139.8038717,Entire rental unit,Entire home/apt,3,3,21571.0,1,15,5.0,2.98
920672175599642008,Rental unit in Sumida City · ★4.76 · 1 bedroom · 3 beds · 1 bath,521130850,Hostel Inn Tokyo Asakusa East,Sumida Ku,35.705995,139.8038717,Entire rental unit,Entire home/apt,3,3,17214.0,1,17,4.76,3.38
917242790803041017,Rental unit in Shibuya City · ★4.90 · 2 bedrooms · 4 beds · 1 bath,248608259,Haruka,Shibuya Ku,35.65813,139.69609,Entire rental unit,Entire home/apt,7,4,50657.0,2,21,4.9,3.39
917284941097035833,Home in Katsushika City · 2 bedrooms · 3 beds · 1 private bath,382078501,Kiki1,Katsushika Ku,35.73612434801964,139.8454252479503,Private room in home,Private room,6,3,19200.0,1,1,5.0,0.52
920677428703728717,Rental unit in Sumida City · ★4.90 · 1 bedroom · 3 beds · 1 bath,521130850,Hostel Inn Tokyo Asakusa East,Sumida Ku,35.705995,139.8038717,Entire rental unit,Entire home/apt,3,3,21143.0,1,20,4.9,3.95
920752735067103271,Rental unit in Toshima City · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,181447000,四叶草,Toshima Ku,35.7333096,139.7175863,Entire rental unit,Entire home/apt,4,2,23829.0,1,3,5.0,0.94
920821913155829707,Rental unit in Taito City · ★4.60 · 1 bedroom · 1 bed · 1 bath,292115979,一遊,Taito Ku,35.7077128,139.7900519,Entire rental unit,Entire home/apt,2,1,12000.0,2,5,4.6,2.5
920832170475043181,Rental unit in Taito City · ★4.71 · 1 bedroom · 1 bed · 1 bath,292115979,一遊,Taito Ku,35.7077128,139.7900519,Entire rental unit,Entire home/apt,2,1,13714.0,2,7,4.71,1.91
920956823014536168,ryokan in Taito City · ★4.71 · 1 bedroom · 1 bed,394490,Yutaka,Taito Ku,35.71541891834086,139.79124072600752,Shared room in ryokan,Shared room,1,1,4429.0,2,7,4.71,1.36
920957829169305488,ryokan in Taito City · ★4.57 · 1 bedroom · 1 bed · 1 shared bath,394490,Yutaka,Taito Ku,35.71413,139.7928,Shared room in ryokan,Shared room,1,1,3857.0,2,7,4.57,2.06
917332041202144770,Rental unit in Shinjuku City · ★4.71 · 1 bedroom · 1 bed · 1 bath,517316094,Anna,Shinjuku Ku,35.71376972038638,139.69869823704187,Entire rental unit,Entire home/apt,2,1,17540.0,3,7,4.71,1.22
917530606886516306,Rental unit in Sumida City · ★4.88 · 1 bedroom · 3 beds · 1.5 baths,500855936,Tomohiro,Sumida Ku,35.7049347,139.8042959,Entire rental unit,Entire home/apt,5,3,15659.0,2,17,4.88,2.87
917654389728814696,Home in Edogawa City · ★4.33 · 4 bedrooms · 8 beds · 1 bath,472133267,Honami,Edogawa Ku,35.70080837435734,139.84939643350603,Entire home,Entire home/apt,16,8,59143.0,2,6,4.33,1.05
917659519669661966,Rental unit in Taito City · 1 bedroom · 1 bed · 1 bath,199863640,欣欣,Taito Ku,35.7236466,139.7953356,Entire rental unit,Entire home/apt,2,1,13000.0,2,0,4.77,1.245
917690688832481806,Rental unit in Shinjuku City · 1 bedroom · 1 bed · 1 bath,240968897,Kanako,Shinjuku Ku,35.69461819721201,139.69727097509946,Entire rental unit,Entire home/apt,3,1,25857.0,29,0,4.73,1.23
921305858394160375,Home in Shibuya City · 4 bedrooms · 4 beds · 4 baths,43855091,Rumika,Shibuya Ku,35.68462447245267,139.68294635224143,Entire home,Entire home/apt,8,4,27143.0,4,1,5.0,0.33
921314091866822583,Rental unit in Shibuya City · ★4.0 · 1 bedroom · 2 beds · 1 bath,43855091,Rumika,Shibuya Ku,35.68387582965094,139.67997881189402,Entire rental unit,Entire home/apt,2,2,16714.0,4,3,4.0,1.96
917698586973292117,Rental unit in Setagaya City · 1 bedroom · 2 beds · 1 bath,240968897,Kanako,Setagaya Ku,35.6707,139.66743,Entire rental unit,Entire home/apt,3,2,22786.0,29,0,4.81,1.08
917704778860496347,Rental unit in Setagaya City · 1 bedroom · 2 beds · 1 bath,240968897,Kanako,Setagaya Ku,35.67035,139.66967,Entire rental unit,Entire home/apt,3,2,26571.0,29,1,4.0,0.79
921387382898681358,Rental unit in Sumida City · ★4.64 · 1 bedroom · 2 beds · 1 bath,521872005,逸夫,Sumida Ku,35.70611,139.80252,Entire rental unit,Entire home/apt,3,2,17429.0,2,11,4.64,2.23
921404659501036212,Rental unit in Sumida City · ★4.94 · 1 bedroom · 2 beds · 1 bath,521863342,Kaze,Sumida Ku,35.7162014,139.8090513,Entire rental unit,Entire home/apt,4,2,16586.0,1,33,4.94,5.59
917709839267071519,Rental unit in Setagaya City · 1 bedroom · 2 beds · 1 bath,240968897,Kanako,Setagaya Ku,35.67076,139.6695,Entire rental unit,Entire home/apt,3,2,20571.0,29,0,4.81,1.08
921573379509288187,Hotel in Sumida City · ★4.20 · 1 bedroom · 1 bed · 1 shared bath,521716232,Stay Work Asakusa,Sumida Ku,35.70672,139.79931,Room in hotel,Private room,1,1,13829.0,1,5,4.2,1.79
921601496310312517,Rental unit in Musashino · ★4.60 · 1 bedroom · 1 bed · 1 bath,130807240,Yujing,Musashino Shi,35.7004443,139.5812891,Entire rental unit,Entire home/apt,4,1,18788.0,2,5,4.6,0.89
921650808475638977,Rental unit in Toshima City · ★4.78 · 1 bedroom · 2 beds · 1.5 baths,143096922,Ming,Toshima Ku,35.7293692903789,139.73099525509429,Entire rental unit,Entire home/apt,4,2,16286.0,2,17,4.78,4.15
921652305265934425,Rental unit in Musashino · ★4.20 · 1 bedroom · 2 beds · 1 bath,130807240,Yujing,Musashino Shi,35.7004443,139.5812891,Entire rental unit,Entire home/apt,5,2,18823.0,2,10,4.2,1.82
921744847518993559,Rental unit in Nakano City · ★4.89 · 1 bedroom · 4 beds · Half-bath,310063572,William (Wallace),Nakano Ku,35.71434,139.67202,Entire rental unit,Entire home/apt,6,4,14464.0,1,9,4.89,1.56
921851221849870146,Rental unit in Sumida City · ★4.79 · 1 bedroom · 3 beds · 1 bath,189502014,雲逸,Sumida Ku,35.712351314763794,139.81678148254875,Entire rental unit,Entire home/apt,3,3,15857.0,1,28,4.79,5.12
